adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
False,0,2146988,Production,Craig Jamieson,Craig Jamieson,0.9504,,5f5a48f22b93200039dbf56b,Production,Production Secretary
False,0,2184828,Production,Ash Harris,Ash Harris,0.0409,,5f5a490f7314a10035d88138,Production,Production Secretary
False,0,1685990,Production,Hannah Godwin,Hannah Godwin,0.0617,,5f5a49585c324700391d86ff,Production,Production Supervisor
False,2,994354,Acting,Tariq Anam Khan,Tariq Anam Khan,0.3009,/hHKkmaNQtvSV3cNeBpm9wHcTn55.jpg,5f5a49842b93200038d9d16c,Production,Production Supervisor
False,0,2143659,Production,Donovan Roberts-Baxter,Donovan Roberts-Baxter,0.0331,,5f5a49ab5c324700371c5f42,Production,Production Supervisor
False,0,1433625,Directing,Cathy Doubleday,Cathy Doubleday,0.0526,,5f5a4a10079a970034b7c9d7,Directing,Script Supervisor
False,1,1437719,Directing,Lori Grabowski,Lori Grabowski,0.0771,/9PE6VLbyqp9o5tBgKuuPeuprGNn.jpg,5f5a4a367ad08c0039528944,Directing,Script Supervisor
False,0,1429378,Directing,Navarutt Roongaroon,Navarutt Roongaroon,0.0552,,5f5a4a6e7314a10036dba27e,Directing,Script Supervisor
False,1,1379059,Directing,Lizzie Pritchard,Lizzie Pritchard,0.1017,,5f5a4a845c324700391d8e0b,Directing,Script Supervisor
False,0,1829421,Directing,Xenia Taylor,Xenia Taylor,0.3735,,5f5a4a9d7314a10034d91c5d,Directing,Script Supervisor
False,1,2867496,Crew,Lisa Curtis Saunders,Lisa Curtis Saunders,0.0501,,5fbc0e3d8c7b0f00400720ce,Crew,Software Engineer
False,1,13009,Costume & Make-Up,Alexandra Byrne,Alexandra Byrne,0.3002,/aP0ueqqGU3ms8ffkEGFCypfGovw.jpg,670b74744111be4f02748bfa,Costume & Make-Up,Costume Designer
False,2,24192,Sound,Dave Jordan,Dave Jordan,0.3138,/btzUgkKCllxClxIgLhmhZ1qaPw.jpg,670b751a4111be4f02748c33,Sound,Music Supervisor
False,2,237920,Crew,Phil Culotta,Phil Culotta,0.2198,/3K7QmPR9r1Cc6U9skaxuG3pGZrH.jpg,6734a34576af3ae7b638c520,Crew,Stunts
False,2,1502469,Crew,Josh Dyer,Josh Dyer,0.1876,/9qv3HhF8q6BAEpSoCJ3Np7mkxDI.jpg,673faee71cd8c243e6be55aa,Crew,Stunt Double
False,2,2752089,Crew,Christoph Cordell,Christoph Cordell,0.1179,/jvhPejbURfkCM8tzsvFkm2WgADg.jpg,676d9e2e769852f29012901d,Crew,Stunts
False,2,2769359,Crew,Ben Wright,Ben Wright,0.1574,/a6buIXOJAVBlZ2OkDVyotEETyn.jpg,67708c1f1f2c5d9301928280,Crew,Stunt Double
False,2,2040337,Art,Chris Rosewarne,Chris Rosewarne,0.1167,,677ea451c5d2e96e267aeffe,Art,Concept Artist
False,2,1625155,Crew,Levan Doran,Levan Doran,0.2714,/7MfCdxrM33N2CEvVEcReaEf4Mf1.jpg,67a56428f1d04fe5ea3000a6,Crew,Stunts
False,2,35176,Editing,Jeffrey Ford,Jeffrey Ford,0.1576,/fJePTuHsOeT8z4D6LFZlSMkDEqF.jpg,67bb6ed847b776f328465cc1,Production,Associate Producer
False,0,1760534,Camera,Charles Crivier,Charles Crivier,0.1644,,67cc7c968230b256f4f5ac30,Camera,Dolly Grip
False,1,2151824,Crew,Annabel Wood,Annabel Wood,0.2084,/4CHKGGBERzaTL3I2NkB4a4w4v9p.jpg,67e80719a3d8cc928e67c8f7,Crew,Stunts
False,2,1444239,Crew,Robert Alonzo,Robert Alonzo,0.3009,/7OoQpZ0wdwo8G2zrzNiHhbdfalW.jpg,68124826f597998248a0e9f3,Crew,Stunts
False,2,2062956,Directing,Matthew Sharp,Matthew Sharp,0.1472,/eUWNR1DY9vqBWLq7vOGaT46FBVx.jpg,681255f24901567e4e1457d9,Directing,Second Assistant Director
False,2,1381548,Crew,Bobby Holland Hanton,Bobby Holland Hanton,0.2988,/qoAkLDUn43DhnyKv5uf0UGXJzpz.jpg,6812b2848267e118b9567ad5,Crew,Stunt Double
False,1,3194304,Production,Simona Paparelli,Simona Paparelli,0.0927,/xEQxCB7vbuU0NiZjSsPEsTqZ6TX.jpg,6815595f62a075b4db84c76b,Production,Business Affairs Coordinator
False,2,1480629,Costume & Make-Up,Luca Vannella,Luca Vannella,0.1079,/3V95IInYtScu9PkCdc4YwHWP2SH.jpg,681a7132dc1452dd22749660,Costume & Make-Up,Hairstylist
False,1,2361453,Crew,Olivia Jackson,Olivia Jackson,0.9602,/64RUnCiqutnhZZFTGl2nD2OwSI1.jpg,684181e4c140cf05adf2c8e1,Crew,Stunt Double
False,2,2477769,Directing,Barney Shakespeare,Barney Shakespeare,0.1371,,686fafd732fe6c4e7fe80a2c,Crew,Set Production Assistant
False,2,2115817,Crew,James Young,James Young,0.0837,/oTphvoYZcqCAbg33wMNxZ7AZhFR.jpg,6871024847d59a896aa972fc,Crew,Stunts
False,2,1691976,Visual Effects,Geoffrey Baumann,Geoffrey Baumann,0.1213,/A7U4w5phSSEj2vKakIieYLrA6PM.jpg,6893fde2ca330f150f9dafe2,Visual Effects,Additional Visual Effects
False,2,1704313,Crew,Martin Ivanov,Martin Ivanov,0.2524,/fTYcCl9U3ak8j7qfGAeF5q8O5I6.jpg,689d2d2ee7824ee6a3c706a4,Crew,Stunt Driver
False,2,1327027,Visual Effects,Vincent Cirelli,Vincent Cirelli,0.1673,/8zchf22E93GWbapBf7ZRsH45huG.jpg,68c7f230e1b591b0bbe3013d,Visual Effects,Visual Effects Supervisor
False,2,1388897,Camera,Julian Morson,Julian Morson,0.1837,,68da891d899a5a5cf8bb0e15,Camera,"""A"" Camera Operator"
False,0,1772511,Directing,Nik Kacevski,Nik Kacevski,0.5214,,68e27a6b9afe809112bd940a,Visual Effects,CG Artist
False,2,1550759,Visual Effects,Amaury Coljon,Amaury Coljon,0.2001,,68e3cf06ae3109d78725b633,Visual Effects,Animation
False,1,1825354,Art,Alexandra Toomey,Alexandra Toomey,0.1355,,68f0f41fc06931834ce2b9e0,Art,Draughtsman
False,2,40802,Costume & Make-Up,Jeremy Woodhead,Jeremy Woodhead,0.1078,/dMNDNton1TtMf6pRorGBABhzI0b.jpg,6904f0f6863b56dbeddd7a05,Costume & Make-Up,Makeup Designer
False,2,1330900,Art,Peter James,Peter James,0.1908,,69126667087f7fce383a3496,Art,Art Direction
False,2,5370213,Production,Hans Lam Barboza,Hans Lam Barboza,0.0439,/epJM2hC5KsyiUWHU4f6i9P1qbed.jpg,691ce596904e1bbdde68584f,Art,Assistant Set Propsman
False,2,5832050,Visual Effects,Adam Hlavac,Adam Hlavac,0.1701,/6r7PJJkU8rYQLfLBS82buZfkZuO.jpg,69216b15fbc4b068eedd434c,Visual Effects,Visual Effects
False,1,1120694,Writing,Jennifer Lee,Jennifer Lee,1.2739,/cRxBIe0sa2JcBtczzysV4aFUaEy.jpg,52fe4ab7c3a36847f81dddfb,Directing,Director
False,2,15774,Directing,Chris Buck,Chris Buck,0.3382,/ponaYm3Xr1Pki8JVDSIzfA4NkNw.jpg,52fe4ab7c3a36847f81dddb9,Directing,Director
False,2,15774,Directing,Chris Buck,Chris Buck,0.3382,/ponaYm3Xr1Pki8JVDSIzfA4NkNw.jpg,52fe4ab7c3a36847f81dde07,Writing,Story
False,1,1120694,Writing,Jennifer Lee,Jennifer Lee,1.2739,/cRxBIe0sa2JcBtczzysV4aFUaEy.jpg,52fe4ab7c3a36847f81dde0d,Writing,Story
False,2,119863,Writing,Shane Morris,Shane Morris,0.2448,,52fe4ab7c3a36847f81dde13,Writing,Story
False,1,1120694,Writing,Jennifer Lee,Jennifer Lee,1.2739,/cRxBIe0sa2JcBtczzysV4aFUaEy.jpg,52fe4ab7c3a36847f81dde01,Writing,Screenplay
False,2,61416,Production,Peter Del Vecho,Peter Del Vecho,0.885,/2RKMDnVoD1fX6QWOE8yfFS1WXSU.jpg,52fe4ab7c3a36847f81dddbf,Production,Producer
False,2,7879,Production,John Lasseter,John Lasseter,0.9541,/xlrE4VD2VbZCDpaNdWCpH1ZihPS.jpg,5336340fc3a3680e960005b9,Production,Executive Producer
False,2,968327,Editing,Jeff Draheim,Jeff Draheim,0.1442,/nJ91Vq6STMT7p51mWd6r61uzLCW.jpg,5336344fc3a3680e870005c0,Editing,Editor
False,2,23486,Sound,Christophe Beck,Christophe Beck,0.8518,/n3U0OPETTZGTx4mgsrryARKphR4.jpg,53363432c3a3680e69000621,Sound,Original Music Composer
False,0,1450984,Directing,Scott Armstrong,Scott Armstrong,0.0546,,5523ec5fc3a3684dd4009b8b,Directing,Layout
False,0,1443211,Production,Aimee Scribner,Aimee Scribner,0.4348,,550d7f0ac3a3684874006435,Production,Associate Producer
False,2,1452489,Camera,Thomas Baker,Thomas Baker,0.0791,,5528943892514111c8000b01,Camera,Camera Department Manager
False,0,1447499,Art,Bill Schwab,Bill Schwab,0.1546,,553b2f829251412c27000872,Art,Art Department Manager
False,0,1459735,Visual Effects,Mitja Rabar,Mitja Rabar,0.0352,,553dc1eac3a3687db1002775,Visual Effects,Animation
False,0,1364882,Writing,Nicole Mitchell,Nicole Mitchell,0.192,,55316549c3a368222a000718,Writing,Storyboard
False,1,1447506,Directing,Kendra Vander Vliet,Kendra Vander Vliet,0.1008,/9lR66JwzSf23a2lx3PkH9JIEjTL.jpg,553ffc399251414af9000132,Directing,Layout
False,0,1460472,Visual Effects,Steve Cunningham,Steve Cunningham,0.0622,,553ff587c3a3681da5000089,Visual Effects,Animation
False,0,1447483,Directing,Rick Moore,Rick Moore,0.1169,,55423480c3a3681da0003db0,Directing,Layout
False,2,1397792,Visual Effects,Marlon West,Marlon West,0.1546,/m2tcMcUKqVIIyreZQJvX1fLcE4L.jpg,5543e309c3a3680cd50028cd,Visual Effects,Visual Effects
False,2,1447503,Visual Effects,Matsune Suzuki,Matsune Suzuki,0.0638,/fZGmNUudDcbMw3rbm09TQCv5BHi.jpg,55442582925141586d002e26,Directing,Layout
False,0,1447497,Visual Effects,Merrick Rustia,Merrick Rustia,0.3281,,5548cc589251415609002267,Directing,Layout
False,0,1460489,Visual Effects,Jessie Erikson,Jessie Erikson,0.055,,554bba1f9251411bc4000d07,Visual Effects,Visual Effects
False,0,1999190,Lighting,Jennifer Yu,Jennifer Yu,0.0404,,5aab0e1bc3a3686c16007407,Lighting,Lighting Artist
False,0,1994921,Visual Effects,Alberto Abril,Alberto Abril,0.0379,,5aa99b759251410e32004ee1,Visual Effects,Animation
False,0,1998390,Visual Effects,Eric Daniels,Eric Daniels,0.0311,,5aa99ce5c3a3684883000039,Visual Effects,Animation
False,0,1994943,Visual Effects,Darrell W. Johnson,Darrell W. Johnson,0.1088,,5aa99e339251417ce600014f,Visual Effects,Animation
False,0,1453626,Visual Effects,Kevin MacLean,Kevin MacLean,0.1601,,5aa99f6bc3a36851e2000003,Visual Effects,Animation
False,0,1994980,Visual Effects,Jesus Canal,Jesus Canal,0.0454,,5aa9a9719251410573000a55,Visual Effects,Creature Technical Director
False,2,1998427,Visual Effects,Adam Levy,Adam Levy,0.0505,/9mD8wbePBXC6A8E6Ai5dcYAeSou.jpg,5aa9adec925141056d001482,Visual Effects,Creature Technical Director
False,1,1366120,Sound,Kristen Anderson-Lopez,Kristen Anderson-Lopez,0.1568,/j0IJP06I5SVUtxcbZ1oRG0SB2D8.jpg,5aa997919251410e41004b13,Sound,Songs
False,0,1994935,Visual Effects,Jason Figliozzi,Jason Figliozzi,0.0877,,5aa99d31c3a368488300007e,Visual Effects,Animation
False,0,1462001,Crew,Andrew Jennings,Andrew Jennings,0.0336,,5aa9ad480e0a2664ff0014f2,Visual Effects,Creature Technical Director
False,0,1994991,Visual Effects,Mary Twohig,Mary Twohig,0.0528,,5aa9ae9d9251410579001629,Visual Effects,Creature Technical Director
False,2,1994928,Directing,Trent Correy,Trent Correy,0.1655,/kzaOz9jtkFg9YcyvGO5CUOdf1fF.jpg,5aa99c879251410e2c005018,Visual Effects,Animation
False,0,1994939,Visual Effects,Derek Friesenborg,Derek Friesenborg,0.0256,,5aa99d48c3a368486c000088,Visual Effects,Animation
False,2,61974,Sound,Dave Metzger,Dave Metzger,0.1866,/gfjnhloiQUilQNElVc39F9dCnmB.jpg,5aa9a33f0e0a2664fb000335,Sound,Orchestrator
False,0,1994971,Visual Effects,Minor Gaytan,Minor Gaytan,0.0954,,5aa99d5bc3a3684883000096,Visual Effects,Animation
False,0,1994970,Visual Effects,Jorge Ruiz,Jorge Ruiz,0.0577,,5aa9a010c3a36851f500009b,Visual Effects,Animation
False,0,1998410,Production,Keith Wilson,Keith Wilson,0.0505,,5aa9a772c3a36851f500077b,Production,Character Technical Supervisor
False,0,1998411,Visual Effects,Jan Berger,Jan Berger,0.0071,,5aa9a8f40e0a26650e000983,Visual Effects,Creature Technical Director
False,0,1994986,Visual Effects,William D. Kastak,William D. Kastak,0.0286,,5aa9ad89925141056a0012ac,Visual Effects,Creature Technical Director
False,0,1998433,Sound,Marijke van Niekerk,Marijke van Niekerk,0.0261,,5aa9af2fc3a36851e200169a,Sound,Playback Singer
False,0,1998399,Visual Effects,Joe Sandstrom,Joe Sandstrom,0.0368,,5aa9a01a0e0a266508000097,Visual Effects,Animation
False,0,1998400,Visual Effects,Rastko Stefanovic,Rastko Stefanovic,0.0445,,5aa9a04192514105790000b4,Visual Effects,Animation
False,1,1459738,Visual Effects,Kathy Zielinski,Kathy Zielinski,0.042,,5aa9a2249251410573000220,Visual Effects,Animation
False,0,1998388,Visual Effects,Joey Brown,Joey Brown,0.0286,,5aa99c2e9251410e38004ee0,Visual Effects,Animation
False,2,1717777,Visual Effects,Adam Green,Adam Green,0.0801,/x2g9QskTCfKvd5xq6OQUNaKLEPC.jpg,5aa99e150e0a265e0000013f,Visual Effects,Animation
False,2,1453528,Visual Effects,Brian Menz,Brian Menz,0.6983,/b8gNDoRqszKv9Pl2VyHqdRbYnb7.jpg,5aa99f8b9251410564000015,Visual Effects,Animation
False,0,1994947,Visual Effects,Matthew Meyer,Matthew Meyer,0.0648,,5aa99f98c3a36851da000033,Visual Effects,Animation
False,0,1459732,Visual Effects,Marlon Nowe,Marlon Nowe,0.0382,,5aa99ff0c3a36851fe00007c,Visual Effects,Animation
False,0,1994955,Visual Effects,Benson Shum,Benson Shum,0.0423,,5aa9a037925141057000009b,Visual Effects,Animation
False,0,1994963,Visual Effects,Geoff Wheeler,Geoff Wheeler,0.0491,,5aa9a049925141056a000086,Visual Effects,Animation
False,0,1994926,Visual Effects,Andrew Chesworth,Andrew Chesworth,0.1398,/rt3exZlw2gRseWme468ssrZVMEk.jpg,5aa99c640e0a266d9a005cc7,Visual Effects,Animation
False,0,1763103,Visual Effects,Christopher Cordingley,Christopher Cordingley,0.0641,,5aa99c7b0e0a266da000571a,Visual Effects,Animation
False,2,8020,Visual Effects,John Kahrs,John Kahrs,0.5239,/4rIHgaFUG5pMiqawXKNiLe9GXSj.jpg,5aa99e479251417cdd000188,Visual Effects,Animation
False,0,1717779,Visual Effects,Daniel Klug,Daniel Klug,0.0379,,5aa99e9bc3a368489600018a,Visual Effects,Animation
False,0,1998428,Visual Effects,Michael Stieber,Michael Stieber,0.0214,,5aa9ae880e0a2665080015bf,Visual Effects,Creature Technical Director
False,1,137198,Production,Jamie Sparer Roberts,Jamie Sparer Roberts,0.6113,/qAXxHH7GIXTnySqB0GUi7hLxW89.jpg,5aa998239251410e2c004cb4,Production,Casting
False,0,61421,Art,David Womersley,David Womersley,0.0995,,5aa998560e0a266d9d005613,Art,Production Design
False,0,1461392,Visual Effects,Mario Furmanczyk,Mario Furmanczyk,0.0596,,5aa99d520e0a265e0c0000c8,Visual Effects,Animation
False,0,1998397,Visual Effects,Miyuki Long,Miyuki Long,0.0416,/tcsIrYEGGEZ7JinT87p91KiszP8.jpg,5aa99f52c3a368486f00023a,Visual Effects,Animation
False,0,1460613,Acting,Mike Navarro,Mike Navarro,0.0264,,5aa99fdc9251410573000069,Visual Effects,Animation
False,2,1462696,Visual Effects,John Wong,John Wong,0.1312,,5aa9a05892514105660000af,Visual Effects,Animation
False,0,1998408,Crew,Frank Hanner,Frank Hanner,0.0143,,5aa9a6140e0a26650e0005a6,Crew,CG Supervisor
False,0,1763101,Visual Effects,Youngjae Choi,Youngjae Choi,0.1095,,5aa99c6f9251410e32004f92,Visual Effects,Animation
False,2,1527930,Sound,Beauxregard Neylon,Beauxregard Neylon,0.1347,,5aa99ab6c3a368409d005728,Sound,ADR & Dubbing
False,2,1998395,Visual Effects,Matt Kummer,Matt Kummer,0.4658,,5aa99ea69251417cdd0001db,Visual Effects,Animation
False,0,1998389,Visual Effects,Amanda Dague,Amanda Dague,0.0336,,5aa99c9e0e0a265e00000005,Visual Effects,Animation
False,2,1994929,Visual Effects,Patrick Danaher,Patrick Danaher,0.058,,5aa99cd99251417ce3000049,Visual Effects,Animation
False,2,1763014,Visual Effects,Renato Dos Anjos,Renato Dos Anjos,0.1222,,5aa99cf60e0a265e06000053,Visual Effects,Animation
False,0,1717778,Visual Effects,Jennifer Hager,Jennifer Hager,0.0398,,5aa99e209251417cdd00015b,Visual Effects,Animation
False,2,1998396,Visual Effects,Burke Roane,Burke Roane,0.0214,,5aa99ed7c3a368487a000212,Visual Effects,Animation
False,0,239495,Visual Effects,Andrew Lawson,Andrew Lawson,0.1347,,5aa99f33c3a368486f000225,Visual Effects,Animation
False,0,1994918,Visual Effects,Chad Sellers,Chad Sellers,0.2221,,5aa9a02e925141056d00009d,Visual Effects,Animation
False,0,1806751,Lighting,Jerry Kim,Jerry Kim,0.0214,,5aa9a5cfc3a36851fe000552,Lighting,Best Boy Electrician
False,2,1229800,Sound,Robert Lopez,Robert Lopez,0.1529,/9UrQyBJHYZTl3STt3rATt9vBXfI.jpg,5aa997e8c3a3684090005172,Sound,Songs
False,0,1994952,Visual Effects,Svetla Radivoeva,Svetla Radivoeva,0.0478,,5aa99b1fc3a36840ae004c21,Visual Effects,Animation Production Assistant
False,0,1461335,Visual Effects,Valentín Amador,Valentín Amador,0.0495,,5aa99bd39251410e3b004c74,Visual Effects,Animation
False,0,1994942,Visual Effects,Ryan Hobbiebrunken,Ryan Hobbiebrunken,0.4854,,5aa99e2a0e0a265e0c000173,Visual Effects,Animation
False,0,1447366,Visual Effects,Bert Klein,Bert Klein,0.0256,,5aa99e920e0a265dfd0001e0,Visual Effects,Animation
False,1,1461399,Visual Effects,Lisa Keene,Lisa Keene,0.0663,,5aa9a4ee9251410570000489,Art,Assistant Art Director
False,0,1998407,Editing,Brian Millman,Brian Millman,0.0143,,5aa9a5430e0a26650500055f,Editing,Assistant Editor
False,0,1998384,Sound,Adam Pleiman,Adam Pleiman,0.0168,,5aa99ad3c3a3684089005094,Sound,ADR & Dubbing
False,0,1998387,Visual Effects,Andrew Atteberry,Andrew Atteberry,0.0143,,5aa99be69251410e3e005037,Visual Effects,Animation
False,2,1763005,Visual Effects,Doug Bennett,Doug Bennett,0.0502,,5aa99bf59251410e3e00503e,Visual Effects,Animation
False,0,1994933,Visual Effects,Jeffrey Engel,Jeffrey Engel,0.0214,,5aa99d11c3a368489e00007b,Visual Effects,Animation
False,0,1994917,Visual Effects,Kira Lehtomaki,Kira Lehtomaki,0.1341,,5aa99f48c3a3684883000200,Visual Effects,Animation
False,0,1994946,Visual Effects,Kelly McClanahan,Kelly McClanahan,0.0495,,5aa99f81c3a36851fe00001a,Visual Effects,Animation
False,1,1461416,Production,Cymbre Walk,Cymbre Walk,0.2322,,5aa9a5ed92514105640004ca,Production,Casting Associate
False,0,1998391,Visual Effects,Ryan Gong,Ryan Gong,0.053,,5aa99d67c3a368486c00009e,Visual Effects,Animation
False,1,1763128,Visual Effects,Amy Lawson Smeed,Amy Lawson Smeed,0.2662,,5aa99eb00e0a265e000001c3,Visual Effects,Animation
False,1,1461402,Visual Effects,Hyun-min Lee,Hyun-min Lee,0.3948,/qgXHCWANTdTRUEZR9wRovZQZBGo.jpg,5aa99f3f0e0a265e00000232,Visual Effects,Animation
False,0,1994989,Visual Effects,Scott Peters,Scott Peters,0.0457,,5aa9a9d39251410576000ad9,Visual Effects,Creature Technical Director
False,0,1998419,Visual Effects,Eric Warren,Eric Warren,0.0261,,5aa9aa8dc3a36851fe000cd2,Visual Effects,Creature Technical Director
False,0,1453518,Art,Jennifer Downs,Jennifer Downs,0.0407,,5aa9ac2d0e0a26650800100c,Visual Effects,Creature Technical Director
False,0,1490953,Art,Michael Giaimo,Michael Giaimo,0.1,/evcSdDxOVCXEJfU2BQ740zMa7TT.jpg,5aa998900e0a266da60052f7,Art,Art Direction
False,1,1733496,Sound,Kristin Catuogno,Kristin Catuogno,0.2806,,5aa99ac10e0a266da9004f9d,Sound,ADR & Dubbing
False,2,1763106,Visual Effects,Chadd Ferron,Chadd Ferron,0.0896,,5aa99d1b9251417ce300007e,Visual Effects,Animation
False,0,1994938,Visual Effects,Michael Franceschi,Michael Franceschi,0.0445,,5aa99d3dc3a368486f00006e,Visual Effects,Animation
False,2,1281387,Visual Effects,Clay Kaytis,Clay Kaytis,1.1778,/bpCa0nPRJjxanavvcxL7g0kqoJT.jpg,5aa99e52c3a3684883000158,Visual Effects,Animation
False,0,1994953,Visual Effects,Joel Reid,Joel Reid,0.2,,5aa9a006c3a36851e2000078,Visual Effects,Animation
False,2,1994954,Visual Effects,Brian D. Scott,Brian D. Scott,0.0368,/p8r2pJwMsxpXV0uShflPzj9BFzD.jpg,5aa9a023c3a36851e200008c,Visual Effects,Animation
False,2,1998409,Production,Carlos Cabral,Carlos Cabral,0.0143,,5aa9a6c70e0a266505000729,Production,Character Technical Supervisor
False,1,186605,Production,Terri Douglas,Terri Douglas,1.1445,/6yRCc5oKalchZuRvVJJbEDNmLEd.jpg,5aa99a7bc3a368408900500f,Production,ADR Voice Casting
False,0,1763097,Visual Effects,Darrin Butters,Darrin Butters,0.1369,,5aa99c590e0a266da6005622,Visual Effects,Animation
False,0,1460609,Visual Effects,Mack Kablan,Mack Kablan,0.0795,,5aa99e3d0e0a265e0600014f,Visual Effects,Animation
False,2,1642495,Visual Effects,Michael Kiely,Michael Kiely,0.0311,,5aa99e840e0a265e030001d1,Visual Effects,Animation
False,2,1994948,Visual Effects,Nicolas Prothais,Nicolas Prothais,0.0787,,5aa99fe6c3a36851fe000070,Visual Effects,Animation
False,2,1994919,Visual Effects,Robert Huth,Robert Huth,0.0534,,5aa9a297c3a36851d6000285,Visual Effects,Animation
False,1,1451237,Visual Effects,Julia Kalantarova,Julia Kalantarova,0.0404,/eMbKfT4WghCN8Ah2jsxpDAlQyV7.jpg,5aa9bd110e0a266508002b84,Visual Effects,Visual Development
False,1,93844,Sound,Eliza Pollack Zebert,Eliza Pollack Zebert,0.2248,,5aa9bf73c3a36851fe002cc1,Sound,Dialogue Editor
False,0,1998420,Visual Effects,Glen Claybrook,Glen Claybrook,0.0362,,5aa9aabc9251410564000c8d,Visual Effects,Creature Technical Director
False,2,13223,Editing,Jim Passon,Jim Passon,0.2208,,5aa9b5acc3a36851cf00226c,Editing,Color Timer
False,0,1998440,Crew,Steve Carpenter,Steve Carpenter,0.0168,,5aa9c5cc92514105700032b0,Crew,Systems Administrators & Support
False,0,1998416,Visual Effects,John Truong,John Truong,0.0143,,5aa9aa1ac3a36851d6000bc3,Visual Effects,Creature Technical Director
False,0,1998425,Visual Effects,Rose Ibiama,Rose Ibiama,0.0143,,5aa9ac98925141056a0010b0,Visual Effects,Creature Technical Director
False,0,1998452,Crew,Tracy Farhad,Tracy Farhad,0.0168,,5aa9c86f925141056a003486,Crew,Thanks
False,0,1116959,Sound,Brian Wherry,Brian Wherry,0.0071,,5aa9c97b0e0a2664fb00394e,Crew,Thanks
False,2,1634469,Sound,Tim Davies,Tim Davies,0.4641,,5aa9b590925141056d00233e,Sound,Orchestrator
False,0,1994983,Visual Effects,Iker J. de los Mozos,Iker J. de los Mozos,0.0281,,5aa9aae59251410564000d50,Visual Effects,Creature Technical Director
False,0,1998429,Visual Effects,Marc Thyng,Marc Thyng,0.1358,,5aa9ae91c3a36851fe001539,Visual Effects,Creature Technical Director
False,0,1995122,Lighting,David J. Suroviec,David J. Suroviec,0.0528,,5aa9aedb0e0a2664f9001830,Visual Effects,Creature Technical Director
False,0,1994985,Visual Effects,Christopher Evart,Christopher Evart,0.0071,,5aa9ac820e0a26650b0012b7,Visual Effects,Creature Technical Director
False,0,1828298,Visual Effects,Zack Weiler,Zack Weiler,0.0536,,5aa9aecfc3a36851d6001628,Visual Effects,Creature Technical Director
False,0,1995180,Crew,Kevin C. Constantine,Kevin C. Constantine,0.0286,,5aa9c56d0e0a266505003878,Crew,Systems Administrators & Support
False,0,1994987,Visual Effects,Hubert Leo,Hubert Leo,0.0297,,5aa9adcf925141056d001466,Visual Effects,Creature Technical Director
False,0,1995155,Crew,Thomas Greer,Thomas Greer,0.0289,,5aa9c577c3a36851da003509,Crew,Systems Administrators & Support
False,2,1763117,Visual Effects,Hyrum Virl Osmond,Hyrum Virl Osmond,0.2019,,5aa9c784925141057300348c,Crew,Supervising Animator
False,0,1998421,Visual Effects,Casey Dame,Casey Dame,0.0766,,5aa9aac89251410573000d62,Visual Effects,Creature Technical Director
False,0,1462004,Crew,Maia Neubig,Maia Neubig,0.1061,,5aa9ae7e9251410570001592,Visual Effects,Creature Technical Director
False,0,1998445,Crew,Scott L. Burris,Scott L. Burris,0.0143,,5aa9c66cc3a36851d600339b,Crew,Systems Administrators & Support
False,2,1998436,Sound,Stephen Oremus,Stephen Oremus,1.1041,/etAsPtsbvIJnv5jxgPQex4U95k0.jpg,5aa9b5610e0a266505002754,Sound,Conductor
False,0,1998438,Visual Effects,Ian J. Coony,Ian J. Coony,0.0398,,5aa9c0fd0e0a26650e00318f,Visual Effects,Visual Effects Designer
False,2,1223099,Sound,Christopher T. Welch,Christopher T. Welch,0.4574,,5aa9c7d3c3a36851e200347c,Sound,Supervising Dialogue Editor
False,0,1998453,Crew,Michael Kaschalk,Michael Kaschalk,0.0286,,5aa9c89e925141057900370f,Crew,Thanks
False,0,1210381,Visual Effects,Steve Goldberg,Steve Goldberg,0.0613,,5aa9c0ed9251410566002e36,Visual Effects,Visual Effects Supervisor
False,0,1995154,Crew,Rik Bomberger,Rik Bomberger,0.045,,5aa9c581c3a36851ec002fa4,Crew,Systems Administrators & Support
False,0,1998446,Crew,Marc Jordan,Marc Jordan,0.0256,,5aa9c6a8925141057000338a,Crew,Systems Administrators & Support
False,0,1763129,Visual Effects,Tony Smeed,Tony Smeed,0.0579,,5aa9c763c3a36851fe0034bd,Crew,Supervising Animator
False,0,1763023,Visual Effects,Wayne Unten,Wayne Unten,0.0617,,5aa9c76c0e0a26650200385e,Crew,Supervising Animator
False,0,1998456,Crew,Eva Nordfjell,Eva Nordfjell,0.0071,,5aa9c91a0e0a2665020039f3,Crew,Thanks
False,2,777258,Sound,Jasper Randall,Jasper Randall,0.4304,/a9jIF1iLzGnZ3gxwIAFnhPbGzXB.jpg,5aa9b1e3c3a36851f5001dde,Sound,Conductor
False,0,1995013,Visual Effects,Cristian Moras,Cristian Moras,0.0239,,5aa9bfc89251410579002e8f,Visual Effects,Digital Compositors
False,0,1815472,Art,Carol Kieffer Police,Carol Kieffer Police,0.0338,,5aa9c3cc92514105640030c2,Visual Effects,Visual Development
False,2,1634469,Sound,Tim Davies,Tim Davies,0.4641,,5aa9b585c3a36851cf002242,Sound,Conductor
False,0,1490953,Art,Michael Giaimo,Michael Giaimo,0.1,/evcSdDxOVCXEJfU2BQ740zMa7TT.jpg,5aa9c3790e0a2665080031a5,Visual Effects,Visual Development
